uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg
5210,27,Guizhou,2010,148215296,4583.7002,1820.7,103,133,.034000002,.104,.28999999,.023,.057,.048999999,7.48,.32800001,0,8.4302616,18.814177,-.46632844,-.46821469,-.27785265,-.20464122,.057106636,-.47892165,.066966116,-.047512557,.50060213,.0094714779,-.49667519,.23531508,.6853199,3479,1176.25,.33810002,54.319698,.033294756,0,-11,0,0,0,0,0,0,0,0,.39721182
5211,27,Guizhou,2011,161835216,5690.5,2258.8999,155,175,.033,.11,.193,.022,.059,.048999999,6.1079998,.22499999,0,8.646553,18.90209,-.45368198,-.4580999,-.40031886,.047224887,-.14120309,-.50923884,.22820497,-.047512557,.27961689,.064664342,-.54617864,.018300073,.67195171,3530,1212.76,.34355807,55.450001,.024651019,0,-10,0,0,0,0,0,0,0,0,.39695984
5212,27,Guizhou,2012,164789856,6828.1001,2716.8,271,283,.037,.116,.22499999,.024,.059,.054000001,4.869,.37799999,0,8.8288021,18.920181,-.42547062,-.43209043,.089545049,.29909098,-.07578133,-.44860449,.22820497,.41037953,.080053777,.40185618,-.61674231,.011202035,.68676645,3587,1268.55,.35365209,65.731003,.0238529,0,-9,0,0,0,0,0,0,0,0,.3978852
5213,27,Guizhou,2013,184366880,8079.8999,3171,294,348,.039999999,.116,.193,.026000001,.059999999,.050999999,4.7049999,.31600001,0,8.9971352,19.032438,-.41987699,-.41643658,.45694274,.29909098,-.14120309,-.38797015,.30882424,.13564421,.053638633,.43681231,-.60445553,-.032992672,.63933092,3632,1324.89,.36478248,66.442902,.021553772,0,-8,0,0,0,0,0,0,0,0,.39245537
5214,27,Guizhou,2014,184466464,9297.5,3582.3999,502,471,.041000001,.118,.17299999,.035999998,.057999998,.057,3.9690001,.31999999,0,9.1375008,19.032978,-.3692911,-.38681471,.57940894,.38304657,-.18209171,-.084798485,.14758539,.6851145,-.06490732,.5775584,-.53533542,-.10122407,.63938534,3677,1403.5699,.38171607,85.340599,.02408844,0,-7,0,0,0,0,0,0,0,0,.38530788
5215,27,Guizhou,2015,178585232,10887.1,4026.7,495,576,.041000001,.122,.13699999,.035999998,.059999999,.052999999,3.816,.249,0,9.2953339,19.000576,-.37099352,-.36152774,.57940894,.55095738,-.2556912,-.084798485,.30882424,.31880099,-.089550726,.55448633,-.52440327,-.15897296,.61260384,3708,1482.74,.39987594,96.489998,.024492957,0,-6,0,0,0,0,0,0,0,0,.36985976
5216,27,Guizhou,2016,192573024,12133.9,4468.7002,608,657,.041999999,.121,.13500001,.055,.064000003,.057,3.4820001,.26199999,0,9.403758,19.075987,-.34351176,-.34202063,.70187467,.50897962,-.25978005,.49122781,.63130224,.6851145,-.14334738,.73970336,-.38999596,-.18294486,.58697611,3758,1569.53,.41765034,127.09,.029816816,0,-5,0,0,0,0,0,0,0,0,.36828226
5217,27,Guizhou,2017,199679776,14067.3,4970.8999,863,1027,.044,.133,.125,.046999998,.066,.061999999,2.904,.331,1,9.5516081,19.112225,-.28149542,-.25291413,.94680667,1.0127121,-.28022435,.2486904,.79254079,1.1430062,-.23644465,1.1198567,-.51900285,-.15621933,.55822688,3803,1647.52,.43321589,125.39,.027184706,0,-4,0,0,0,0,0,0,0,0,.3533656
5218,27,Guizhou,2018,209301616,15886.6,5506.2002,1209,1315,.045000002,.12800001,.11,.052999999,.063000001,.055,2.652,.153,1,9.6732311,19.159286,-.19734776,-.18355556,1.0692729,.80282384,-.31089082,.43059346,.55068266,.50195771,-.27703378,.81300259,-.31374949,-.23858392,.47550073,3822,1710.72,.44759813,134.38,.026717419,0,-3,0,0,0,0,0,0,0,0,.34659401
5219,27,Guizhou,2019,214417488,17251.801,5836.6001,961,1505,.046,.13600001,.107,.071999997,.066,.063000001,2.3440001,.27700001,1,9.7556715,19.183435,-.2576617,-.13779818,1.1917386,1.1386455,-.31702411,1.0066197,.79254079,1.2345848,-.32664266,1.1948324,-.26392266,-.23586203,.45828477,3848,1776,.46153846,188.53,.031692401,0,-2,1,0,0,0,0,0,0,0,.33831832
5220,27,Guizhou,2020,220897152,18308.301,5881.1001,1313,1670,.046,.147,.106,.046999998,.071999997,.064000003,2.4760001,.35600001,1,9.8151102,19.213207,-.17205481,-.098061495,1.1917386,1.6004,-.31906855,.2486904,1.276257,1.3261634,-.30538172,1.5105244,-.52704901,-.12938432,.44433555,3857.8601,2050.45,.53149933,146.15109,.025464101,0,-1,0,0,0,0,0,0,0,0,.32122588
5221,27,Guizhou,2021,226784896,19921.301,6351.7998,1216,1246,.044,.142,.103,.046999998,.075000003,.064999998,2.2409999,.249,1,9.8995447,19.239513,-.19564535,-.20017272,.94680667,1.3905116,-.32520184,.2486904,1.5181158,1.4177412,-.34323269,1.4886034,-.57868654,-.16839728,.37472597,3852,2093,.54335409,158.7386,.028396847,0,0,0,1,0,0,0,0,0,0,.31884465
5222,27,Guizhou,2022,225588080,20579.5,6360.7002,1433,983,.044,.141,.102,.048,.075000003,.064000003,2.477,.227,1,9.9320507,19.234221,-.14287065,-.26351058,.94680667,1.3485339,-.32724625,.27900764,1.5181158,1.3261634,-.30522066,1.4503109,-.55919367,-.15819895,.33865464,3856,2114,.54823649,117.9962,.020165615,0,1,0,0,1,0,0,0,0,0,.30907944
5223,27,Guizhou,2023,233239904,21513.699,6638.5,1940,1036,.045000002,.14,.102,.048999999,.075000003,.064999998,2.677,.252,1,9.9764452,19.267578,-.019567575,-.25074667,1.0692729,1.306556,-.32724625,.30932474,1.5181158,1.4177412,-.27300707,1.4829236,-.49813285,-.12456842,,3865,2162,.55937904,128.85001,.020769862,0,2,0,0,0,1,0,0,0,0,.30857083
2100,28,Liaoning,2000,176690928,4703.7002,2336.1001,130,160,.025,.07,.109,.017000001,.034000002,.032000002,4.415,.28099999,0,8.4561043,18.989912,-.45976201,-.46171233,-1.3800464,-1.6318833,-.31293526,-.66082466,-1.7872802,-1.6043446,.0069289468,-1.7214813,-.11784501,-.50101912,,4184,,,,,0,-21,0,0,0,0,0,0,0,0,.49665156
2101,28,Liaoning,2001,175640064,5074.8999,2431.5,124,202,.027000001,.075000003,.11,.013,.039999999,.034000002,4.256,.37099999,0,8.5320625,18.983948,-.46122122,-.45159754,-1.1351144,-1.4219946,-.31089082,-.78209335,-1.303564,-1.4211878,-.018680837,-1.3987538,-.24517578,-.45423067,,4194,,,,,0,-20,0,0,0,0,0,0,0,0,.47912276
2102,28,Liaoning,2002,186956816,5507.7998,2599.7,137,219,.025,.075000003,.11,.02,.037999999,.035,4.217,.264,0,8.6139202,19.046389,-.45805961,-.44750345,-1.3800464,-1.4219946,-.31089082,-.56987321,-1.4648029,-1.3296096,-.024962492,-1.4982437,-.15131655,-.48467988,,4203,,,,,0,-19,0,0,0,0,0,0,0,0,.47200334
2103,28,Liaoning,2003,206153664,5973.6001,2841,220,269,.027000001,.082000002,.131,.027000001,.043000001,.035999998,3.8670001,.389,0,8.6951046,19.144133,-.4378739,-.43546203,-1.1351144,-1.1281507,-.26795778,-.35765296,-1.0617056,-1.2380314,-.081336245,-1.2146537,-.15688066,-.45164075,.53267485,4210,,,,,0,-18,0,0,0,0,0,0,0,0,.47559261
2104,28,Liaoning,2004,224856816,6547.7002,2957.8,207,267,.029999999,.083999999,.107,.025,.044,.037,4.224,.36500001,0,8.786869,19.230974,-.44103551,-.43594369,-.76771677,-1.0441954,-.31702411,-.41828731,-.98108631,-1.1464528,-.023835022,-1.0392649,-.22463402,-.41620082,.49356094,4217,,,,,0,-17,0,0,0,0,0,0,0,0,.45173115
2105,28,Liaoning,2005,246833360,7342.2002,3443.8999,281,284,.028000001,.089000002,.108,.024,.045000002,.039000001,3.395,.32300001,0,8.9013939,19.324224,-.4230386,-.4318496,-1.0126485,-.83430678,-.31497967,-.44860449,-.90046668,-.96329606,-.15736032,-.97651237,-.25583664,-.47336689,.4806532,4221,2477.73,.58700073,,,0,-16,0,0,0,0,0,0,0,0,.46905556
2106,28,Liaoning,2006,265732208,8489.2998,4060.7,410,325,.032000002,.093000002,.111,.02,.050000001,.044,2.928,.44499999,0,9.0465622,19.397999,-.39166564,-.42197564,-.52278459,-.66639596,-.30884638,-.56987321,-.49736974,-.50540429,-.23257904,-.5444181,-.40562043,-.42695817,.4885259,4271,2519.46,.5898993,,,0,-15,0,0,0,0,0,0,0,0,.47833157
2107,28,Liaoning,2007,286832960,10422.8,5060.2002,445,369,.028999999,.093999997,.094999999,.016000001,.046,.043000001,2.4820001,.211,0,9.2517509,19.474411,-.38315359,-.41137919,-.89018273,-.6244185,-.34155726,-.69114184,-.8198474,-.59698254,-.30441529,-.75511706,-.38328037,-.51138848,.51100689,4298,2544.4199,.5920009,30.729,.017417299,0,-14,0,0,0,0,0,0,0,0,.48549336
2108,28,Liaoning,2008,298983648,12303,6273.1001,538,501,.033,.098999999,.090000004,.023,.054000001,.046,2.2709999,.37599999,0,9.4175987,19.5159,-.36053586,-.37958986,-.40031886,-.41452986,-.35177943,-.47892165,-.17489201,-.32224753,-.33840066,-.31353921,-.42601106,-.46767691,.50340897,4315,2591.1599,.60050058,48.179798,.022373466,0,-13,0,0,0,0,0,0,0,0,.50988376
2109,28,Liaoning,2009,321139552,13003.2,6539.2998,641,735,.034000002,.1,.082000002,.028000001,.054000001,.048,2.2709999,.28099999,0,9.4729509,19.587387,-.33548611,-.32323602,-.27785265,-.37255207,-.36813486,-.32733577,-.17489201,-.13909078,-.33840066,-.23247355,-.37045875,-.46331948,.52414185,4341,2619.79,.60349917,55.707699,.020767963,0,-12,0,0,0,0,0,0,0,0,.50289929
2110,28,Liaoning,2010,364659200,14105.8,7181.7998,776,784,.037999999,.107,.059,.030999999,.056000002,.048,1.7920001,.35100001,0,9.5543413,19.714474,-.30265394,-.31143543,.21201079,-.078708164,-.41515675,-.2363843,-.01365316,-.13909078,-.41555217,.019520644,-.40576917,-.48776254,.46503031,4375,2717,.62102854,77.442596,.024232499,0,-11,0,0,0,0,0,0,0,0,.50913811
2111,28,Liaoning,2011,388205920,16585.301,8478.7002,1081,848,.034000002,.108,.057,.029999999,.057,.046999998,1.4299999,.19,0,9.7162724,19.777046,-.22847752,-.29602242,-.27785265,-.036730379,-.41924563,-.26670149,.066966116,-.23066932,-.47385877,-.12077817,-.34236765,-.53781885,.43984178,4379,2807.3101,.64108473,74.199997,.018997146,0,-10,0,0,0,0,0,0,0,0,.51121777
2112,28,Liaoning,2012,407436672,18127.6,8886.9004,1482,952,.039000001,.113,.061999999,.037999999,.056000002,.048,1.307,.28299999,0,9.805191,19.825396,-.13095379,-.27097625,.33447701,.17315795,-.40902346,-.024164131,-.01365316,-.13909078,-.49367011,.091502197,-.2784417,-.50515771,.42836764,4375,2881.3799,.65860116,93.266296,.020459484,0,-9,0,0,0,0,0,0,0,0,.49024144
2113,28,Liaoning,2013,419151648,19534.301,9204.2002,1945,962,.039000001,.119,.052999999,.039999999,.057999998,.055,1.341,.33199999,0,9.8799276,19.853743,-.018351568,-.26856798,.33447701,.42502436,-.42742336,.036470223,.14758539,.50195771,-.48819381,.37441283,-.29525575,-.46029946,.4414795,4365,2917.1599,.66830701,108.5925,.020893555,0,-8,0,0,0,0,0,0,0,0,.47118145
2114,28,Liaoning,2014,426753248,20381.5,9038.7998,1482,1068,.037999999,.121,.055,.041999999,.063000001,.050999999,1.289,.26300001,0,9.9223833,19.871717,-.13095379,-.24304017,.21201079,.50897962,-.42333448,.097104572,.55068266,.13564421,-.49656934,.38001168,-.31474775,-.47491831,.43520728,4358,2944.1699,.67557824,106.0954,.020882923,0,-7,0,0,0,0,0,0,0,0,.44348061
2115,28,Liaoning,2015,417136768,20657.801,8344.5996,1697,1344,.041000001,.13,.063000001,.050000001,.063000001,.059,1.327,.38600001,0,9.9358482,19.848925,-.078665502,-.17657153,.57940894,.88677877,-.40697905,.33964199,.55068266,.86827129,-.49044874,.77881414,-.30622637,-.39733493,.40174299,4338,2951.55,.68039417,116.79,.026059831,0,-6,0,0,0,0,0,0,0,0,.40394422
2116,28,Liaoning,2016,398572960,20832,7865.7002,2244,1633,.041000001,.126,.077,.037,.067000002,.055,1.846,.241,0,9.9442453,19.803402,.054365635,-.10697214,.57940894,.71886826,-.37835702,-.054481249,.87316036,.50195771,-.40685451,.71737701,-.30847356,-.31129336,.37054887,4327,2949.46,.68164086,87.239998,.019058563,0,-5,0,0,0,0,0,0,0,0,.37757778
2117,28,Liaoning,2017,410853184,22105.4,8328.9004,2207,2202,.045000002,.13500001,.083999999,.039999999,.071000002,.056000002,1.796,.34799999,0,10.003577,19.833746,.045367185,.0300592,1.0692729,1.0966678,-.36404601,.036470223,1.1956381,.59353632,-.4149079,1.0641218,-.3249602,-.24339436,.35682589,4312,2948.6399,.68382192,106.53,.021832513,0,-4,0,0,0,0,0,0,0,0,.37678126
2118,28,Liaoning,2018,434582944,24113.5,9049,2790,2462,.046999998,.132,.07,.029999999,.067000002,.057999998,1.668,.223,0,10.090528,19.889898,.18715356,.092674576,1.3142043,.97073436,-.39266804,-.26670149,.87316036,.77669269,-.43552458,1.0466185,-.32808343,-.23705722,.34903997,4291,2968.48,.69179213,94.209999,.017649874,0,-3,0,0,0,0,0,0,0,0,.37526697
2119,28,Liaoning,2019,445691936,25665.9,9510.2998,2536,3264,.050000001,.142,.090999998,.041999999,.07,.059999999,1.732,.33500001,0,10.152919,19.915138,.12538043,.28581893,1.6816025,1.3905116,-.34973499,.097104572,1.1150185,.95984948,-.42521626,1.3647335,-.25000969,-.16208266,.34406617,4277,2964,.69300914,129.7274,.022580575,0,-2,1,0,0,0,0,0,0,0,.37054223
2120,28,Liaoning,2020,442806240,25839,9294.2998,2446,4206,.046999998,.139,.083999999,.034000002,.068999998,.064999998,1.846,.27200001,0,10.15964,19.908644,.1034923,.51267928,1.3142043,1.2645782,-.36404601,-.14543273,1.0343989,1.4177412,-.40685451,1.3207731,-.22454655,-.13986298,.34349969,4255.4902,3069.9099,.7213999,97.939301,.016284764,0,-1,0,0,0,0,0,0,0,0,.35970044
2121,28,Liaoning,2021,467131424,28471,10664.9,2647,4007,.046999998,.152,.083999999,.023,.075999998,.071000002,1.751,.33899999,0,10.256641,19.962122,.15237577,.4647544,1.3142043,1.8102882,-.36404601,-.47892165,1.5987347,1.9672118,-.42215595,1.8079362,-.467401,-.05500742,.32757711,4229,3079,.72806811,80.392403,.01367401,0,0,0,1,0,0,0,0,0,0,.37458819
2122,28,Liaoning,2022,458989472,29739.699,10924.1,2646,3582,.046999998,.153,.085000001,.022,.078000002,.071000002,1.462,.35800001,0,10.300238,19.944538,.15213257,.36240235,1.3142043,1.8522661,-.36200157,-.50923884,1.7599739,1.9672118,-.46870458,1.8776543,-.54436356,-.074560128,.32496864,4197,3064,.73004526,75.206596,.012011091,0,1,0,0,1,0,0,0,0,0,.36732382
2123,28,Liaoning,2023,478343616,31389.801,11104.8,2475,3491,.048,.15099999,.082999997,.023,.079000004,.071999997,1.205,.38800001,0,10.354239,19.98584,.11054514,.34048697,1.4366705,1.7683104,-.36609045,-.47892165,1.8405935,2.0587897,-.51009905,1.9420632,-.58499479,-.093885429,,4182,3074,.73505497,87.059998,.013241508,0,2,0,0,0,1,0,0,0,0,.35377094
5000,29,Chongqing,2000,52337772,1841.4,774.59998,7,37,.025,.072999999,.338,.015,.037999999,.033,13.085,.41800001,0,7.5182815,17.77323,-.48967576,-.49133423,-1.3800464,-1.5059502,.15523931,-.72145903,-1.4648029,-1.5127664,1.4033878,-1.4837725,-.067807741,.52511793,,2849,,,,,0,-21,0,0,0,0,0,0,0,0,.42065817
5001,29,Chongqing,2001,53914804,2038.9,859.90002,20,54,.022,.074000001,.354,.018999999,.037,.033,12.942,.29899999,0,7.6201658,17.802916,-.48651415,-.48724014,-1.7474444,-1.4639723,.18795021,-.60019034,-1.5454221,-1.5127664,1.3803551,-1.601688,.004858023,.50461751,,2829.21,,,,,0,-20,0,0,0,0,0,0,0,0,.42174703
5002,29,Chongqing,2002,56748344,2310.3,981.29999,25,60,.024,.075999998,.301,.016000001,.041000001,.033,13.222,.27900001,0,7.7451329,17.854137,-.48529816,-.48579517,-1.5025125,-1.3800172,.079595387,-.69114184,-1.2229444,-1.5127664,1.425454,-1.4252326,-.074281417,.5005824,,2814.4299,,,,,0,-19,0,0,0,0,0,0,0,0,.42475003
5003,29,Chongqing,2003,63289816,2654.3999,1164.1,38,111,.025,.082000002,.30500001,.017999999,.041000001,.035999998,10.891,.29800001,0,7.8839741,17.963236,-.48213655,-.47351292,-1.3800464,-1.1281507,.087773122,-.63050753,-1.2229444,-1.2380314,1.0500047,-1.2494453,-.13539135,.3372204,.56859463,2803.1899,,,,,0,-18,0,0,0,0,0,0,0,0,.43855485
5004,29,Chongqing,2004,71510104,3103.2,1392.6,32,121,.028000001,.079999998,.25600001,.022,.039999999,.035,10.474,.235,0,8.0401888,18.08535,-.48359573,-.47110462,-1.0126485,-1.2121062,-.012403954,-.50923884,-1.303564,-1.3296096,.98283941,-1.2366444,-.11425261,.24480532,.51290023,2793.3201,,,,,0,-17,0,0,0,0,0,0,0,0,.44876257
5005,29,Chongqing,2005,80021848,3491.6001,1559.2,66,141,.028000001,.082000002,.243,.017000001,.041000001,.035999998,8.0830002,.156,0,8.1581154,18.197811,-.4753269,-.46628806,-1.0126485,-1.1281507,-.038981572,-.66082466,-1.2229444,-1.2380314,.59772605,-1.1670066,-.21224047,.049083713,.50159097,2798,1264.7,.45200142,,,0,-16,0,0,0,0,0,0,0,0,.44655743
5006,29,Chongqing,2006,97053856,3949,1873.4,82,218,.028000001,.090999998,.214,.021,.048,.041000001,6.7610002,.331,0,8.2812176,18.390776,-.47143567,-.44774428,-1.0126485,-.75035155,-.098270051,-.53955603,-.65860856,-.78013927,.38479429,-.78716934,-.30026022,-.040005416,.47194296,2808,1311.34,.46700144,,,0,-15,0,0,0,0,0,0,0,0,.47439858
5007,29,Chongqing,2007,104835056,4837.5,2237.3,146,208,.034000002,.093999997,.211,.02,.046999998,.041999999,6.7729998,.32100001,0,8.4841537,18.467899,-.45587078,-.45015258,-.27785265,-.6244185,-.10440335,-.56987321,-.73922813,-.68856108,.38672704,-.5405525,-.37399682,.0053559178,.43234524,2816,1360.13,.4830007,38.619099,.050259855,0,-14,0,0,0,0,0,0,0,0,.46249098
5008,29,Chongqing,2008,108779312,5978.7998,2651.8,146,233,.028999999,.093000002,.16500001,.025,.048999999,.041999999,5.4549999,.16500001,0,8.6959753,18.504831,-.45587078,-.44413185,-.89018273,-.66639596,-.19844714,-.41828731,-.57798928,-.68856108,.17443956,-.70216954,-.30642909,-.1961309,.54209656,2839,1419.22,.49990138,52.929699,.052095588,0,-13,0,0,0,0,0,0,0,0,.44353384
5009,29,Chongqing,2009,112666256,6744.1001,3016.8,307,397,.035,.107,.198,.026000001,.050999999,.048,4.8909998,.30899999,0,8.8164234,18.53994,-.41671538,-.404636,-.15538691,-.078708164,-.13098094,-.38797015,-.41675046,-.13909078,.083597243,-.12771538,-.43344477,-.10327448,.55584496,2859,1474.96,.51590067,50.0481,.038734138,0,-12,0,0,0,0,0,0,0,0,.44732434
5010,29,Chongqing,2010,118286368,8186.5,3624.1001,370,471,.032000002,.104,.167,.029999999,.052999999,.046,3.8010001,.20900001,0,9.0102415,18.588619,-.40139368,-.38681471,-.52278459,-.20464122,-.19435829,-.26670149,-.25551158,-.32224753,-.091966726,-.29386839,-.35531375,-.26334304,.5300144,2884.6201,1529.4301,.53020155,69.010101,.040379565,0,-11,0,0,0,0,0,0,0,0,.44269225
5011,29,Chongqing,2011,125844352,10314.1,4571.2998,592,737,.034000002,.102,.105,.050000001,.055,.046999998,3.6240001,.16500001,0,9.2412672,18.650557,-.34740299,-.32275435,-.27785265,-.28859681,-.32111296,.33964199,-.09427274,-.23066932,-.12047575,-.23325305,-.1505135,-.35809225,.5148927,2944,1606.03,.5455265,100.81,.039222017,0,-10,0,0,0,0,0,0,0,0,.44320881
5012,29,Chongqing,2012,127918872,11797.8,5308.1001,666,836,.037,.111,.12800001,.048999999,.055,.050999999,2.9300001,.27500001,0,9.3756685,18.666906,-.32940608,-.29891235,.089545049,.089202672,-.27409106,.30932474,-.09427274,.13564421,-.23225687,.083725028,-.24102564,-.33132195,.50620365,2975,1678.0601,.56405377,128.6852,.042242285,0,-9,0,0,0,0,0,0,0,0,.44992289
5013,29,Chongqing,2013,138989808,13275.8,5988.6001,692,865,.041999999,.118,.102,.041999999,.061999999,.052000001,3.0580001,.38100001,0,9.4936981,18.74991,-.32308286,-.29192832,.70187467,.38304657,-.32724625,.097104572,.47006309,.22722276,-.21164018,.52896023,-.42724198,-.26499459,.41441676,3011,1732.7,.57545668,114.5459,.037405372,0,-8,0,0,0,0,0,0,0,0,.45109147
5014,29,Chongqing,2014,148431424,14911.7,6774.6001,1071,1157,.043000001,.126,.125,.037999999,.063000001,.054000001,2.543,.38699999,0,9.6099014,18.815634,-.23090954,-.22160645,.82434088,.71886826,-.28022435,-.024164131,.55068266,.41037953,-.29459018,.72607565,-.45589173,-.22976933,.42131323,3043,1782.87,.5858922,105.5083,.03192975,0,-7,0,0,0,0,0,0,0,0,.45431441
5015,29,Chongqing,2015,150142928,16305.9,7208,1943,1997,.041999999,.121,.083999999,.055,.064999998,.050000001,2.3710001,.25099999,0,9.6992826,18.827099,-.018837972,-.019310616,.70187467,.50897962,-.36404601,.49122781,.71192122,.044065997,-.32229385,.49168026,-.062612489,-.32021719,.40229094,3070,1838.29,.59879154,140.73,.03711234,0,-6,0,0,0,0,0,0,0,0,.44204858
5016,29,Chongqing,2016,156090400,18271.1,7765.3999,1537,1821,.041000001,.13,.123,.043000001,.066,.059999999,2.342,.32100001,0,9.813076,18.865946,-.11757772,-.061696406,.57940894,.88677877,-.2843132,.12742181,.79254079,.95984948,-.32696483,.891675,-.34645611,-.20833033,.34949365,3110,1908.05,.61352092,136.2,.034034599,0,-5,0,0,0,0,0,0,0,0,.42501
5017,29,Chongqing,2017,158984944,20260.801,8455,1652,2166,.044,.12800001,.097000003,.059999999,.068999998,.059999999,2.1570001,.324,0,9.9164429,18.884319,-.089609563,.021389378,.94680667,.80282384,-.33746842,.64281362,1.0343989,.95984948,-.35676238,.99708897,-.17931142,-.25043443,.34614295,3144,1970.5601,.62676847,154.95,.035733394,0,-4,0,0,0,0,0,0,0,0,.41730827
5018,29,Chongqing,2018,163651520,21866.801,8842.2002,2014,2055,.048,.13,.104,.052000001,.071999997,.061000001,2.0550001,.31799999,0,9.9927244,18.91325,-.0015706751,-.0053425701,1.4366705,.88677877,-.3231574,.40027633,1.276257,1.0514281,-.3731913,1.259913,-.30105126,-.18812764,.30673146,3163,2031.8101,.64236802,160.19,.035276771,0,-3,0,0,0,0,0,0,0,0,.40436643
5019,29,Chongqing,2019,165075536,23689.6,9059.7998,2393,2405,.043000001,.13600001,.082999997,.052999999,.071999997,.064000003,1.789,.25799999,0,10.072791,18.921913,.090602636,.078947358,.82434088,1.1386455,-.36609045,.43059346,1.276257,1.3261634,-.41603538,1.2101345,-.21141714,-.23399982,.28106943,3188,2087,.6546424,172.9521,.035677295,0,-2,1,0,0,0,0,0,0,0,.38243786
5020,29,Chongqing,2020,165423584,25158.1,9646,2601,3236,.044,.139,.072999999,.056000002,.074000001,.064000003,1.701,.27399999,0,10.132936,18.924021,.14118852,.27907574,.94680667,1.2645782,-.38653475,.52154505,1.4374962,1.3261634,-.43020937,1.2915829,-.10249456,-.22277924,.29564643,3208.9099,2228.9099,.69460034,179.71291,.036721472,0,-1,0,0,0,0,0,0,0,0,.38341528
5021,29,Chongqing,2021,170228896,28092.5,10679.5,2949,2676,.048,.14300001,.090000004,.054000001,.075000003,.064999998,1.719,.28799999,0,10.243258,18.952654,.22582258,.14421184,1.4366705,1.4324894,-.35177943,.46091071,1.5181158,1.4177412,-.42731014,1.5391906,-.20997037,-.15963875,.24874821,3212,2259,.70330012,163.7451,.03386623,0,0,0,1,0,0,0,0,0,0,.38015485
5022,29,Chongqing,2022,169049680,28771.801,10477.4,3303,2342,.046999998,.14300001,.092,.052999999,.074000001,.067000002,1.454,.29100001,0,10.267151,18.945704,.31191584,.063775174,1.3142043,1.4324894,-.34769055,.43059346,1.4374962,1.6008984,-.46999311,1.5345262,-.21996137,-.17845821,.24092592,3213,2280,.7096172,175.98199,.035967775,0,1,0,0,1,0,0,0,0,0,.36415517
